,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
4787,Wed Jan 04 21:11:21 +0000 2017,Soldado israelense que matou palestino é declarado culpado de homicídio - Estado de Minas https://t.co/ZH87extI8M… https://t.co/2SBxTm6TxL,,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
4788,Thu Jan 05 04:37:45 +0000 2017,Solo los solteros le van a dar mg a este estado� cricri jajajaja,,,"Entre Rios,Argentina",��.,Gonzalezmica24,0,Neutro,,,,,,,,,,,,,,,,
4789,Fri Jan 06 21:19:40 +0000 2017,"Sou aquela pessoa que precisei mudar de estado, pra perceber como não existe lugar mais acolhedor do que Minas Gerais. Amo essa porra. �",,,"Pará de Minas, Brasil",leticia,ltcglv,0,Neutro,,,,,,,,,,,,,,,,
4790,Thu Jan 05 13:25:49 +0000 2017,"Sou mineiro, e continuarei sendo, Minas é o meu estado, não quero morar em outro, esse é o meu estado de espírito.",,,Brazil,✮ Fredy Wander ✠,fredywander,0,Neutro,,,,,,,,,,,,,,,,
4791,Tue Jan 10 04:07:43 +0000 2017,"Soy El 1er Mg' De Todos Mis Estado �� Que Tierno ❤�

Ahrre nqv ._. JAJAJAJAJA �",,,,●Emma �☝,Emma_Gonzalez22,0,Neutro,,,,,,,,,,,,,,,,
4792,Thu Jan 05 13:14:59 +0000 2017,"Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/eQRih9YwoS",,,"Belo Horizonte, Brazil",Augusto,qaugusto,0,Neutro,,,,,,,,,,,,,,,,
4793,Wed Jan 04 18:41:04 +0000 2017,"Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/tlhkf3Btf6",,,Cidade do Galo,Devoto de São Victor,HassanMartins,0,Neutro,,,,,,,,,,,,,,,,
4794,Mon Jan 09 21:08:28 +0000 2017,STF e AGU vão se reunir para discutir crise financeira dos Estados - Politica - Estado de Minas https://t.co/lH7pX1E5fT,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4795,Thu Jan 05 20:18:00 +0000 2017,Sube un estado regalandose y tiene más de 200 mg. Sube una foto sonriendo y tiene 50. ¿Entendes que solo te quieren por lo regalada que sos?,,,"Mendoza, Argentina",���,MaggieGrey_A,0,Neutro,,,,,,,,,,,,,,,,
4796,Thu Jan 05 13:18:12 +0000 2017,Super Final do Paragliding World Cup em Governador Valadares – MG. https://t.co/C1FwNmtwZZ https://t.co/NTnGENSUID,,,"São Paulo, Brasil",AirBoysTeam,AirBoysTeam,0,Neutro,,,,,,,,,,,,,,,,
4797,Thu Jan 05 12:58:39 +0000 2017,Super Final do Paragliding World Cup no Brazil em Governador Valadares - MG. - https://t.co/QipCuVbtQb https://t.co/VYrBLjeQ56,,,Rio de Janeiro - Brasil,CAB NAC Brasil,CAB_NAC_Brasil,0,Neutro,,,,,,,,,,,,,,,,
4798,Mon Jan 09 08:44:26 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/2Bk2bRlIYe",,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4799,Mon Jan 09 08:26:05 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/aUITErThme",,,,Nycholas Andrei,nickandrei,0,Neutro,,,,,,,,,,,,,,,,
4800,Mon Jan 09 08:26:14 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/cmzD4HpCfF",,,,Elias Santos,EliasSa90422362,0,Neutro,,,,,,,,,,,,,,,,
4801,Mon Jan 09 08:27:38 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/CRxl6dvEYw",,,"Rio de Janeiro, Brazil",newsa.com Brasil,newsaBRASIL,0,Neutro,,,,,,,,,,,,,,,,
4802,Mon Jan 09 09:00:21 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/ngI8iFXfGF https://t.co/aTsGBArmYY",,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4803,Mon Jan 09 08:47:06 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/PhCbruQN4U… https://t.co/u9resuSF0Y",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
4804,Mon Jan 09 08:40:10 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/w2PHKMWICL https://t.co/PSvSNpCIwv",,,BRASIL,Grimoar,Grimoar,0,Neutro,,,,,,,,,,,,,,,,
4805,Mon Jan 09 08:26:01 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/XPIWbWUq5r https://t.co/wymVBCuCyD",,,,Timbeta,txtimbeta,0,Neutro,,,,,,,,,,,,,,,,
4806,Mon Jan 09 09:02:50 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro – Estado de Minas… https://t.co/QkxEesFy5E",,,"Rio de Janeiro, RJ",Renato Amorim,renato71amorim,0,Neutro,,,,,,,,,,,,,,,,
4807,Wed Jan 04 19:00:01 +0000 2017,Superintendência de Bibliotecas Públicas e Suplemento Literário promove doação de livros para bibliotecas do estado. https://t.co/cKDjH2vMtA,,,Belo Horizonte,CRB-6,crbseis,0,Neutro,,,,,,,,,,,,,,,,
4808,Wed Jan 04 18:58:36 +0000 2017,Superlotação aumenta o risco em presídios do Norte de Minas - Gerais - Estado de Minas https://t.co/T2ZXPUIoqq,,,Vespasiano - MG,Eder Rodrigo,EderRodrigo,1,Negativo,,,,,,,,,,,,,,,,
4809,Tue Jan 10 10:18:33 +0000 2017,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/Fjyl879yO2,,,"Rio de Janeiro, Brazil",newsa.com Brasil,newsaBRASIL,0,Neutro,,,,,,,,,,,,,,,,
4810,Tue Jan 10 11:00:14 +0000 2017,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/jd4Ih1V4BS https://t.co/7R2KUy8WsJ,,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4811,Tue Jan 10 10:28:25 +0000 2017,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/VbncRAfOBI,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4812,Tue Jan 10 10:27:42 +0000 2017,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/YGLoC13fnY… https://t.co/kVm3pxUv7B,,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
4813,Tue Jan 10 11:01:07 +0000 2017,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Gerais - Estado de Minas https://t.co/ivR7hld03v,,,Brazil,Fernanda Penna,nandapenna,0,Neutro,,,,,,,,,,,,,,,,
4814,Tue Jan 10 10:08:09 +0000 2017,Surto de febre amarela provoca corrida por vacinas no interior de Minas - Gerais - Estado de Minas https://t.co/LfDmrYMQat,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
4815,Sat Jan 07 14:34:31 +0000 2017,Suspeito de matar companheira dentro de carro em BH é liberado - Gerais - Estado de Minas https://t.co/kxSuA0YTbL,,,"Belo Horizonte, Brasil",�Márcia  Figueiredo,marciaafig,1,Neutro,,,,,,,,,,,,,,,,
4816,Sat Jan 07 14:41:16 +0000 2017,Suspeito de matar companheira dentro de carro em BH é liberado - Gerais - Estado de Minas https://t.co/Mt91yYYB4c,,,"Belo Horizonte, Brasil",�Márcia  Figueiredo,marciaafig,1,Neutro,,,,,,,,,,,,,,,,
4817,Tue Jan 10 04:16:10 +0000 2017,Taça das favelas : Reunião hoje com o governador de minas . https://t.co/unxLbE0JWo,,,Rio de Janeiro - Brasil,Celso Athayde,celsoathayde,0,Neutro,,,,,,,,,,,,,,,,
4818,Mon Jan 09 13:54:26 +0000 2017,Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/6wPY6WUHjo,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4819,Mon Jan 09 15:37:07 +0000 2017,Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/GUTolMeBfO https://t.co/sKHrzqnkDf,,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4820,Mon Jan 09 13:54:16 +0000 2017,Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/WyUmQaOqfy https://t.co/BWNMN73hCV,,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4821,Mon Jan 09 14:06:15 +0000 2017,Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/1JlGcLCsei,,,,Valdecy Beserra,valdecybeserra,0,Neutro,,,,,,,,,,,,,,,,
4822,Mon Jan 09 14:44:53 +0000 2017,Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/DBGYlNFeJp,,,,José Leite Pereira,JosLeitePereira,1,Neutro,,,,,,,,,,,,,,,,
4823,Mon Jan 09 15:37:21 +0000 2017,Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/OdbcW8X3dV,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
4824,Mon Jan 09 16:38:33 +0000 2017,Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/UWSCZiJ4vF,,,Brasil,marli silvera dziadz,marlidzdz59,1,Neutro,,,,,,,,,,,,,,,,
4825,Mon Jan 09 16:41:54 +0000 2017,Temer anuncia construção de presídio de segurança máxima no Rio Grande do Sul - Politica - Estado de Minas https://t.co/qbSIwFTUTy,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4826,Thu Jan 05 14:09:37 +0000 2017,Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/AhoCd5huwq,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4827,Thu Jan 05 14:53:48 +0000 2017,Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/cYWPA0ywEs,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,1,Neutro,,,,,,,,,,,,,,,,
4828,Thu Jan 05 13:47:34 +0000 2017,Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/mnE7lyIxuc,,,Brasil,#FimDoPT,Leitor1919,0,Neutro,,,,,,,,,,,,,,,,
4829,Thu Jan 05 14:37:16 +0000 2017,Temer chama massacre de Manaus de 'acidente pavoroso' - Politica - Estado de Minas https://t.co/P9R7frtPn2,,,Belo Horizonte,Juliana Cipriani,julianacipriani,1,Neutro,,,,,,,,,,,,,,,,
4830,Thu Jan 05 10:23:19 +0000 2017,Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/7wm59ju4WB,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4831,Thu Jan 05 10:31:06 +0000 2017,Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/EkNd9Y6hrv,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4832,Thu Jan 05 11:01:37 +0000 2017,Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/grvRMm8nfg https://t.co/e92r8BmB1c,,,Brasil,A Informação,AInformacao,0,Neutro,,,,,,,,,,,,,,,,
4833,Thu Jan 05 11:07:45 +0000 2017,Temer convoca reunião para tratar do massacre de Manaus – Estado de Minas: Estado de Minas… https://t.co/m9nnzL1SPl,,,"Rio de Janeiro, RJ",Renato Amorim,renato71amorim,0,Neutro,,,,,,,,,,,,,,,,
4834,Thu Jan 05 10:25:14 +0000 2017,Temer convoca reunião para tratar do massacre de Manaus - Politica - Estado de Minas https://t.co/NPnv2NtMAB,,,Aldeia da Serra - São Paulo ,Paulo Camargo,paulocamargokx,0,Neutro,,,,,,,,,,,,,,,,
4835,Mon Jan 09 15:18:13 +0000 2017,Temer desembarca no RS para entrega de ambulâncias - Estado de Minas https://t.co/BoNA38FF2M,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4836,Mon Jan 09 16:40:04 +0000 2017,Temer desembarca no RS para entrega de ambulâncias - Politica - Estado de Minas https://t.co/jawKtDUGtD,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4837,Mon Jan 09 15:50:54 +0000 2017,Temer e Sartori entregaram hoje ambulâncias para 61 municípios do Estado. Quatro veículos já apresentaram problemas… https://t.co/2p69seIvDu,,,Pelotas (RS),Diário Popular,diariopopularRS,1,Neutro,,,,,,,,,,,,,,,,
4838,Sat Jan 07 15:24:07 +0000 2017,Temer está reunido com presidente do STF para tratar de crise em presídios - Politica - Estado de Minas https://t.co/7BwiLfDfT0,,,Brasil,marli silvera dziadz,marlidzdz59,1,Neutro,,,,,,,,,,,,,,,,
4839,Thu Jan 05 21:39:12 +0000 2017,Temer reage a massacre em Manaus e anuncia medidas - Estado de Minas https://t.co/jdBxmXF5o7 #notícias https://t.co/846ttx0eSi,,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,,,,,,,,,,,,,,,
4840,Thu Jan 05 21:31:38 +0000 2017,Temer reage a massacre em Manaus e anuncia medidas - Estado de Minas https://t.co/Zs1ETXeAAN,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4841,Thu Jan 05 22:02:41 +0000 2017,Temer reage a massacre em Manaus e anuncia medidas – Estado de Minas: UOL Temer reage a… https://t.co/q6PAJ3T4uS,,,"Rio de Janeiro, RJ",Renato Amorim,renato71amorim,0,Neutro,,,,,,,,,,,,,,,,
4842,Mon Jan 09 21:09:13 +0000 2017,Temer transfere cargo a Rodrigo Maia e embarca para Portugal - Politica - Estado de Minas https://t.co/0qFKqRPyXR,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4843,Fri Jan 06 14:14:43 +0000 2017,Tenho certeza que a Veja não se interessou. Agora se fosse o Governador de MG. https://t.co/MGeaE9y99g,,,,Roberval  Cavalcante,robervalguaru,0,Neutro,,,,,,,,,,,,,,,,
4844,Mon Jan 09 02:32:12 +0000 2017,Tentativa frustrada de assalto gera pânico em shopping da zona sul do Rio - Estado de Minas https://t.co/UmJFYHDvdR,,,,Lenilda Miranda,nilda_ap,0,Neutro,,,,,,,,,,,,,,,,
4845,Fri Jan 06 18:02:25 +0000 2017,"Terra Fértil: a capital do GLORIOSO ESTADO DO TRIÂNGULO! (@ Uberlândia in Uberlândia, MG) https://t.co/DWhePdqVc0",,,A Springfield Brasileira™,márcio antonio,marcioantwonio,0,Neutro,,,,,,,,,,,,,,,,
4846,Sun Jan 08 19:48:40 +0000 2017,"Tinha que ser do PT essa desgraça do Governador de Minas! Fernando Pimentel,seu FDP!!!",,,"Uberlandia,MG - Brazil",Luís Flávio Araújo,luis_flavio,0,Negativo,,,,,,,,,,,,,,,,
4847,Sat Jan 07 13:48:23 +0000 2017,"Tipo de gente do governo
Deputado Cabo Júlio é condenado e fica inelegível por 10 anos - Politica - Estado de Minas https://t.co/3GfAqvrFHS",,,Um Outro Mundo É Possível ,Maristela Guimarães,florpimenta,0,Negativo,,,,,,,,,,,,,,,,
4848,Sun Jan 08 19:55:09 +0000 2017,Tire el estado para hablar con una chica y timon le dio mg ahora lo voy a descansar,,,"Santo Tomé, Argentina",Agustin  �,agustintumarido,0,Neutro,,,,,,,,,,,,,,,,
4849,Sun Jan 08 23:35:47 +0000 2017,"Tiro un estado diciendo ""porro"" tiene más mg , que subiendo una foto",,,"Jupiter, NC",Valentin Exequiel⚽,valenlxcolon,0,Neutro,,,,,,,,,,,,,,,,
4850,Mon Jan 09 06:23:46 +0000 2017,Tiro un estado en fb y en un minuto tiene como 5 mg soy popu jaja saludos a mi mama desde mi pieza,,,"Chaco, Argentina",�Fabii Cardozo�,Huguito_Car11,0,Neutro,,,,,,,,,,,,,,,,
4851,Fri Jan 06 20:02:48 +0000 2017,Tiroteio no aeroporto de Fort Lauderdale deixa ao menos cinco mortos - Internacional - Estado de Minas https://t.co/fTXbEXeEmV,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
4852,Mon Jan 09 09:44:44 +0000 2017,"Tô de voltaaaa � (@ Ortec in Governador Valadares, Minas Gerais) https://t.co/1W2ICOJnQR",-41.9421409,-18.85125952,,Amorim,VivsLRA,0,Neutro,,,,,,,,,,,,,,,,
4853,Fri Jan 06 18:16:27 +0000 2017,to em minas gerais ainda meu deus esse estado não acaba,,,SP,vitrola,vitoriaisdead,0,Neutro,,,,,,,,,,,,,,,,
4854,Tue Jan 10 00:27:21 +0000 2017,Tod@s l@s q le den MG a este estado van a estar en mi portada! �� (E.L),,,bs.as argentina ,lencho lopez,enzo2815,0,Neutro,,,,,,,,,,,,,,,,
4855,Tue Jan 10 05:45:17 +0000 2017,Todos los feos le pusieron mg a ese estado��,,,Mi casa,Ro❣,Rochiiperezz,0,Neutro,,,,,,,,,,,,,,,,
4856,Thu Jan 05 16:29:35 +0000 2017,"Top story: Agência Minas Gerais | Com apoio do Governo de Minas, BH-TEC anuncia… https://t.co/FprfB1Sr97, see more https://t.co/fiMPHvhksT",,,"Zurich, Switzerland",Michel Regamey,MichelRegamey,0,Neutro,,,,,,,,,,,,,,,,
4857,Fri Jan 06 11:53:25 +0000 2017,Trabalhador que contraiu malária em Diamantina relata sofrimento com a doença - Gerais - Estado de Minas https://t.co/2fWW0Eqsjf,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,,,,,,,,,,,,,,,
4858,Thu Jan 05 22:17:48 +0000 2017,Trabalho de procurador - Atuação em defesa de Minas Gerais resulta em expressiva arrecadação de valores https://t.co/aFFaP95Q6D,,,Belo Horizonte/MG,Apeminas,apeminas,0,Positivo,,,,,,,,,,,,,,,,
4859,Wed Jan 04 21:50:59 +0000 2017,Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tud… https://t.co/ObU4cUv2T8,,,"Minas Gerais, Brasil",Uther Pendragon,utherpendragon3,2,Negativo,,,,,,,,,,,,,,,,
4860,Thu Jan 05 11:01:05 +0000 2017,"Transporte de passageiros, fretamento em geral dentro do Estado de Minas Gerais. Transfer Confins e CityTour. https://t.co/hHBtoIil5h",,,Belo Horizonte/MG,TERCI RODRIGUES,TERCIRODRIGUES,0,Neutro,,,,,,,,,,,,,,,,
4861,Sun Jan 08 00:58:22 +0000 2017,"Treta que vai além dos limites do estado kkkkkkkkkk, até em MG tem gente me odiando neste momento",,,"Porto Alegre, Brasil",Anna Clara Colucci,annaccolucci,0,Neutro,,,,,,,,,,,,,,,,
4862,Thu Jan 05 14:03:07 +0000 2017,Tribunal Constitucional inicia processo de impeachment da ... - Estado de Minas https://t.co/tcKnx6c7UD https://t.co/cqnxaU5PeE,,,Brasil,D. Constitucional Br,A_Constituicao,0,Neutro,,,,,,,,,,,,,,,,
4863,Fri Jan 06 18:03:41 +0000 2017,Tribunal de Contas nega pedido para suspender contratos de presídios do AM - Nacional - Estado de Minas https://t.co/CHj0XssTnI,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4864,Thu Jan 05 00:59:31 +0000 2017,"TRISTEZA MINEIRA E BRASILEIRA: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/gC2guSLD3C",,,"Rio, São Paulo, The World.",Gabriel Zide Neto,GabrielSennet,0,Negativo,,,,,,,,,,,,,,,,
4865,Tue Jan 10 04:50:07 +0000 2017,"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/JwsvriWS5s",,,,Nycholas Andrei,nickandrei,0,Neutro,,,,,,,,,,,,,,,,
4866,Tue Jan 10 04:50:09 +0000 2017,"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/ssV1Q5BF8V",,,,Elias Santos,EliasSa90422362,0,Neutro,,,,,,,,,,,,,,,,
4867,Tue Jan 10 04:30:08 +0000 2017,"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/T9dZb1nW3B https://t.co/a0TwMIBNSE",,,BRASIL,Grimoar,Grimoar,0,Neutro,,,,,,,,,,,,,,,,
4868,Tue Jan 10 04:50:08 +0000 2017,"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/zg4w2FQFlT https://t.co/EmqviwWgoZ",,,,Timbeta,txtimbeta,0,Neutro,,,,,,,,,,,,,,,,
4869,Sun Jan 08 15:48:11 +0000 2017,TSE analisa 50 pedidos de criação de partidos - Politica - Estado de Minas https://t.co/419EcXr21T,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,,,,,,,,,,,,,,,
4870,Mon Jan 09 10:01:27 +0000 2017,"tt ""La La Land: Cantando Estações"" arrasa no Globo de Ouro - Estado de Minas https://t.co/RoU47sSIwD",,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4871,Sun Jan 08 11:02:46 +0000 2017,tt Ao menos 6 pessoas morrem com explosão de carro-bomba em Bagdá - Estado de Minas https://t.co/GjZzYkDJfQ,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4872,Sun Jan 08 12:01:12 +0000 2017,tt Atentado suicida em Bagdá mata doze pessoas - Estado de Minas https://t.co/fBQM5QKTFZ,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4873,Sat Jan 07 03:01:10 +0000 2017,tt Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/XzROpZX4wR,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4874,Mon Jan 09 11:00:59 +0000 2017,tt Cadeia em Manaus tem 4 mortos; Estados pedem ajuda - Estado de Minas https://t.co/lNiz80hmNk,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4875,Fri Jan 06 21:01:19 +0000 2017,"tt Consumo de energia no País em dezembro sobe 1,3% na base anual; geração cai 0,6% - Estado de Minas https://t.co/vOxAmqt2po",,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4876,Thu Jan 05 11:02:01 +0000 2017,tt Dieese: custo da cesta básica fica mais caro em 2016 - Estado de Minas https://t.co/JUn7JyJS2C,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4877,Mon Jan 09 13:01:04 +0000 2017,tt Diversificar atividade é alternativa - Estado de Minas - Diversificar atividade é alternativa Estado de Mina... https://t.co/rcAMRH2ZII,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4878,Sun Jan 08 12:01:12 +0000 2017,tt Governo busca nome para substituir secretário que defendeu massacres - Estado de Minas https://t.co/hLh6XfzYZ2,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Negativo,,,,,,,,,,,,,,,,
4879,Wed Jan 04 23:01:02 +0000 2017,tt Identificado autor de massacre em boate de Istambul - Estado de Minas https://t.co/DrPTdXGoGa,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4880,Thu Jan 05 04:00:44 +0000 2017,tt Maduro nomeia novo vice-presidente - Estado de Minas - https://t.co/tdWgs05pxe Maduro nomeia novo vice-presi... https://t.co/vuzuC3MScs,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4881,Thu Jan 05 16:03:35 +0000 2017,tt Maia nega ter criado 'patota' na Câmara e que haverá retaliações após eleição - Estado de Minas https://t.co/Js5rNK1tA9,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4882,Sat Jan 07 19:00:46 +0000 2017,"tt Morre, aos 92 anos, o ex-presidente de Portugal Mário Soares - Estado de Minas https://t.co/FvjWfKrr1n",,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4883,Sun Jan 08 00:03:44 +0000 2017,"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/AIk0zd5oJ4",,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4884,Sat Jan 07 20:01:45 +0000 2017,"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/TA6KgTTTz2",,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4885,Fri Jan 06 00:04:07 +0000 2017,tt ONU expulsa integrantes que dançaram com guerrilheiros da Farc no réveillon - Estado de Minas https://t.co/IIF2d7cCYZ,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4886,Mon Jan 09 23:00:46 +0000 2017,tt Oposição venezuelana declara Maduro em 'abandono de cargo' pela crise - Estado de Minas https://t.co/vLlVIC2Wx9,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4887,Sun Jan 08 13:00:47 +0000 2017,tt Portugal se prepara para o adeus a Mario Soares - Estado de Minas https://t.co/d6gW4Dzw7y,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
4888,Thu Jan 05 15:01:15 +0000 2017,"tt Resultado positivo na indústria não interrompe trajetória negativa, diz IBGE - Estado de Minas https://t.co/MWfJjzhXkh",,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,,,,,,,,,,,,,,,
