id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
1146,0.0577,0.565,231906,0.782,4.16e-05,8,0.0757,-6.413,1,0.0506,140.004,4.0,0.392,0,Malibu,Miley Cyrus
1147,0.238,0.457,210091,0.627,0.0,5,0.116,-5.091,0,0.111,101.384,4.0,0.535,0,Stay (with Alessia Cara),Zedd
1148,0.56,0.622,250200,0.593,0.0,5,0.175,-7.755,0,0.0414,100.048,4.0,0.361,0,1-800-273-8255,Logic
1149,0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4.0,0.732,0,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann
1150,0.115,0.66,214802,0.575,1.59e-06,6,0.131,-4.934,0,0.0367,110.091,4.0,0.485,0,Now Or Never,Halsey
1151,0.0575,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4.0,0.609,0,No Promises (feat. Demi Lovato),Cheat Codes
1152,0.0133,0.726,188174,0.429,0.0,0,0.0574,-6.623,1,0.0519,85.899,4.0,0.874,0,Slow Hands,Niall Horan
1153,0.0283,0.656,197253,0.615,0.0,5,0.234,-6.252,1,0.0539,139.91,4.0,0.364,0,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha
1154,0.00464,0.565,225526,0.771,0.0,1,0.0568,-5.22,1,0.212,168.385,4.0,0.551,0,Good Life (with G-Eazy & Kehlani),G-Eazy
1155,0.97,0.549,206933,0.371,0.132,2,0.639,-9.56,1,0.0378,87.024,3.0,0.117,0,The Night We Met,Lord Huron
1156,0.45,0.754,272667,0.762,6.67e-05,6,0.224,-4.486,0,0.0849,92.002,4.0,0.673,0,Rollin,Calvin Harris
1157,0.00728,0.741,221983,0.559,0.000971,10,0.21,-7.775,1,0.03,101.999,4.0,0.441,0,Obsession (feat. Jon Bellion),Vice
1158,0.549,0.87,160597,0.502,0.00356,5,0.0916,-7.497,0,0.0549,82.53,4.0,0.676,0,Whippin (feat. Felix Snow),Kiiara
1159,0.281,0.718,214867,0.609,3.29e-05,0,0.234,-4.699,0,0.0429,122.948,4.0,0.47,0,Symphony,Clean Bandit
1160,0.00411,0.624,207520,0.806,0.0,1,0.0872,-5.957,1,0.0437,149.999,4.0,0.536,0,Break Up Every Night,The Chainsmokers
1161,0.0293,0.726,233833,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4.0,0.75,0,Unforgettable,French Montana
1162,0.000339,0.905,177604,0.596,2.05e-05,1,0.0897,-7.496,0,0.118,149.996,4.0,0.419,0,HUMBLE.,Kendrick Lamar
1163,0.00517,0.747,212027,0.592,1.48e-05,8,0.124,-6.334,1,0.0457,110.991,3.0,0.16,0,do re mi,Blackbear
1164,0.075,0.696,216409,0.817,0.0,1,0.187,-3.862,1,0.109,98.064,4.0,0.779,0,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo
1165,0.0355,0.673,201601,0.676,0.0,1,0.107,-5.002,1,0.0308,134.944,4.0,0.568,0,Whatever It Takes,Imagine Dragons
1166,0.032,0.607,213307,0.718,0.0,4,0.403,-4.095,1,0.0978,101.821,4.0,0.521,0,Touch,Little Mix
1167,0.0303,0.415,251423,0.369,7.64e-06,8,0.383,-10.044,1,0.0741,95.746,4.0,0.0951,0,Selfish,Future
1168,0.0905,0.648,220781,0.532,0.0,0,0.0831,-6.597,1,0.0746,99.983,4.0,0.497,0,It Ain’t Me (with Selena Gomez),Kygo
1169,0.128,0.747,184134,0.799,0.0,11,0.0541,-4.066,0,0.0405,104.02,4.0,0.537,0,Mama,Jonas Blue
1170,0.238,0.76,177573,0.303,8.09e-06,2,0.294,-11.362,1,0.0284,99.991,4.0,0.157,0,The One,The Chainsmokers
1171,0.401,0.763,197495,0.671,1.16e-05,1,0.375,-4.029,0,0.1,120.06,4.0,0.608,0,Nights With You,MØ
1172,0.0235,0.667,172893,0.648,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4.0,0.585,0,TG4M,Zara Larsson
1173,0.0102,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4.0,0.286,0,Mask Off,Future
1174,0.122,0.803,227292,0.793,5.81e-05,6,0.154,-5.769,1,0.0635,106.035,4.0,0.54,0,Bon Appétit,Katy Perry
1175,0.0275,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.972,4.0,0.209,0,Sign of the Times,Harry Styles
1176,0.00246,0.532,200733,0.778,0.000111,7,0.153,-6.69,0,0.218,169.923,4.0,0.242,0,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly
1177,0.416,0.704,176347,0.423,0.0,8,0.0607,-6.792,1,0.0862,113.962,4.0,0.45,0,Issues,Julia Michaels
1178,0.013,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4.0,0.853,0,That's What I Like,Bruno Mars
1179,0.0561,0.623,220291,0.656,0.0,0,0.0855,-5.608,0,0.0416,95.878,4.0,0.371,0,September Song,JP Cooper
1180,0.131,0.748,188491,0.627,0.0,7,0.0852,-6.029,1,0.0644,120.963,4.0,0.513,0,Still Got Time,ZAYN
1181,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4.0,0.322,0,Location,Khalid
1182,0.0895,0.584,220883,0.54,0.0,1,0.261,-7.786,0,0.0576,137.972,4.0,0.19,0,Scared to Be Lonely,Martin Garrix
1183,0.304,0.804,298941,0.459,0.0862,11,0.11,-11.556,1,0.039,111.963,4.0,0.372,0,Passionfruit,Drake
1184,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,4.0,0.933,0,Shape of You,Ed Sheeran
1185,0.0991,0.608,232947,0.86,0.0,5,0.262,-5.324,0,0.0554,127.075,4.0,0.441,0,Wild Ones (feat. Sia),Flo Rida
1186,0.167,0.748,210627,0.727,0.0,11,0.166,-2.42,0,0.0871,125.014,4.0,0.68,0,Starships,Nicki Minaj
1187,0.0656,0.828,299333,0.433,0.000876,0,0.122,-9.716,1,0.199,148.073,4.0,0.446,0,Lollipop,Lil Wayne
1188,0.0921,0.72,229360,0.802,0.0,1,0.694,-5.797,1,0.0582,124.043,4.0,0.716,0,Time of Our Lives,Pitbull
1189,0.0319,0.646,210960,0.795,0.0,9,0.267,-3.293,1,0.0976,89.99,4.0,0.791,0,Stereo Hearts (feat. Adam Levine),Gym Class Heroes
1190,0.0643,0.755,198187,0.838,1.59e-05,7,0.118,-4.5,0,0.0687,126.877,4.0,0.454,0,Glad You Came,The Wanted
1191,0.00622,0.75,203867,0.78,0.0,4,0.0263,-3.155,1,0.0898,119.985,4.0,0.819,0,Dynamite,Taio Cruz
1192,0.0567,0.467,293533,0.564,0.0,9,0.194,-4.986,0,0.353,81.966,4.0,0.304,0,Clique,JAY Z
1193,0.11,0.66,180480,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4.0,0.376,0,Airplanes (feat. Hayley Williams of Paramore),B.o.B
1194,0.555,0.635,217419,0.691,0.0,0,0.097,-4.862,1,0.258,82.142,4.0,0.63,0,Trumpets,Jason Derulo
1195,0.071,0.375,338853,0.862,0.0,11,0.211,-3.363,0,0.255,159.841,4.0,0.472,0,Live Your Life - feat. Rihanna,T.I.
1196,0.00738,0.352,216893,0.843,0.0,7,0.0883,-7.983,0,0.482,165.29,5.0,0.716,0,Like A G6,Far East Movement
1197,0.039,0.673,229507,0.758,0.0,7,0.341,-3.632,1,0.158,135.956,4.0,0.541,0,Feel This Moment,Pitbull
1198,0.0295,0.581,204160,0.963,0.0,11,0.139,-4.087,1,0.0981,129.992,4.0,0.792,0,Timber,Pitbull
1199,0.0384,0.72,175427,0.791,0.0,1,0.157,-4.689,1,0.124,102.071,4.0,0.767,0,Classic,MKTO
1200,0.069,0.599,245041,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4.0,0.254,0,Titanium (feat. Sia),David Guetta
1201,0.0181,0.62,229573,0.869,0.0,1,0.369,-5.252,1,0.175,151.684,4.0,0.769,0,E.T. - feat. Kanye West,Katy Perry
1202,0.000704,0.657,190186,0.827,0.00534,5,0.065,-4.036,1,0.0734,145.889,4.0,0.698,0,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
1203,0.0525,0.715,207333,0.655,0.0,0,0.115,-6.425,1,0.137,95.078,4.0,0.557,0,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg
1204,0.0514,0.786,250189,0.857,0.0,9,0.112,-3.765,1,0.0734,110.038,4.0,0.602,0,The Monster,Eminem
1205,0.0746,0.755,199693,0.832,1.27e-06,2,0.291,-2.741,0,0.116,120.032,4.0,0.719,0,TiK ToK,Kesha
1206,0.0715,0.859,188453,0.697,0.0,1,0.0761,-3.79,0,0.0569,117.008,4.0,0.875,0,Love You Like A Love Song,Selena Gomez & The Scene
1207,0.112,0.612,212862,0.84,0.0,11,0.116,-3.145,0,0.0509,129.042,4.0,0.441,0,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia
1208,0.0762,0.809,195853,0.628,0.000371,11,0.113,-5.021,0,0.0561,130.008,4.0,0.797,0,Sexy Bitch (feat. Akon) - Featuring Akon;explicit,David Guetta
1209,0.000979,0.842,189907,0.531,1.34e-05,0,0.0667,-8.729,1,0.0377,105.013,4.0,0.758,0,Somebody,Natalie La Rose
1210,0.0183,0.745,189959,0.714,0.0,1,0.0636,-5.501,0,0.0302,120.025,4.0,0.847,0,Maps,Maroon 5
1211,0.162,0.725,247520,0.68,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,4.0,0.753,0,Am I Wrong,Nico & Vinz
1212,0.0117,0.579,275987,0.821,0.0,1,0.0631,-4.616,1,0.152,174.063,4.0,0.561,0,Umbrella,Rihanna
1213,0.0649,0.663,257840,0.714,0.0,1,0.116,-4.944,0,0.038,121.99,4.0,0.471,0,Counting Stars,OneRepublic
1214,0.00107,0.818,213733,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,4.0,0.0953,0,Turn Down for What,DJ Snake
1215,0.0378,0.81,369627,0.793,1.82e-06,6,0.072,-9.404,0,0.0403,116.049,4.0,0.86,0,Get Lucky,Daft Punk
1216,0.0533,0.441,225160,0.87,3.7e-06,2,0.0936,-4.845,1,0.057,134.469,4.0,0.281,0,A Dustland Fairytale,The Killers
1217,0.0215,0.688,192191,0.702,0.0,7,0.128,-4.792,0,0.0499,94.006,4.0,0.731,0,My House,Flo Rida
1218,0.219,0.427,257760,0.861,0.0,1,0.277,-4.874,1,0.376,161.776,4.0,0.581,0,Best I Ever Had,Drake
1219,0.0196,0.592,206880,0.752,0.0,1,0.0477,-6.589,1,0.114,74.784,4.0,0.73,0,Stitches,Shawn Mendes
1220,0.403,0.753,203467,0.801,0.0,4,0.128,-3.215,1,0.0296,128.011,4.0,0.787,0,I Will Never Let You Down,Rita Ora
1221,0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4.0,0.428,0,Do I Wanna Know?,Arctic Monkeys
1222,0.00901,0.635,307987,0.983,0.00799,6,0.0683,-3.807,0,0.174,145.085,4.0,0.422,0,Cinema - Skrillex Remix,Benny Benassi
1223,0.0431,0.697,277387,0.527,1.25e-05,0,0.0882,-10.438,0,0.211,121.849,4.0,0.289,0,Take Care,Drake
1224,0.0208,0.583,258827,0.786,0.0,2,0.188,-3.142,0,0.0301,123.052,4.0,0.556,0,Love Song,Sara Bareilles
1225,0.00373,0.862,263827,0.608,6.14e-06,7,0.0856,-4.762,1,0.0402,120.002,4.0,0.825,0,Blurred Lines,Robin Thicke
1226,0.119,0.68,313787,0.489,2.86e-05,11,0.606,-7.837,0,0.432,74.04,4.0,0.261,0,Swimming Pools (Drank) - Extended Version,Kendrick Lamar
1227,0.161,0.772,225560,0.648,0.0,9,0.269,-6.222,1,0.0612,129.966,4.0,0.744,0,Beautiful Girls - Radio Disney Version,Sean Kingston
1228,0.0532,0.709,189333,0.697,5.15e-05,2,0.349,-3.471,1,0.0275,112.017,4.0,0.78,0,Cool,Gwen Stefani
1229,0.455,0.627,262853,0.56,0.0,5,0.126,-5.378,1,0.0667,97.967,4.0,0.488,0,Can’t Live Without,Hollyn
1230,0.0394,0.567,217480,0.678,0.0,10,0.102,-6.642,0,0.0404,141.951,4.0,0.381,0,Glimpse,Kim Walker-Smith
1231,0.0495,0.547,187013,0.513,0.0,0,0.181,-7.451,1,0.0309,110.54,4.0,0.262,0,Broken Things,Matthew West
1232,0.379,0.335,255160,0.582,2.67e-05,5,0.0954,-5.09,1,0.0375,110.522,4.0,0.13,0,Even If,MercyMe
1233,0.0363,0.468,219720,0.786,0.0,9,0.31,-2.757,1,0.0334,84.992,4.0,0.479,0,Home,Chris Tomlin
1234,0.648,0.322,228067,0.508,0.00297,7,0.152,-7.681,1,0.0341,155.128,4.0,0.191,0,Nowhere,Sarah Reeves
1235,0.766,0.486,250123,0.331,0.0,2,0.072,-9.106,1,0.0328,79.277,4.0,0.421,0,Hills and Valleys (The Valleys Version),Tauren Wells
1236,0.0189,0.475,195907,0.672,0.0,0,0.117,-5.925,1,0.0329,77.857,4.0,0.382,0,Chain Breaker,Zach Williams
1237,0.912,0.361,277973,0.236,7.79e-05,6,0.0831,-7.781,1,0.0315,147.309,3.0,0.184,0,Clean,Natalie Grant
1238,0.447,0.519,245853,0.684,0.0,6,0.0901,-3.746,1,0.0325,133.943,4.0,0.293,0,I Will,Citizen Way
1239,0.0353,0.576,254262,0.686,6.68e-05,3,0.114,-6.032,1,0.0554,153.901,4.0,0.599,0,The Gospel,Ryan Stevenson
1240,0.0342,0.511,284947,0.815,0.0,6,0.09,-6.317,0,0.048,128.004,4.0,0.245,0,Throne Room,Kim Walker-Smith
1241,0.0164,0.526,237467,0.692,0.0,4,0.0786,-3.895,1,0.0278,137.849,4.0,0.266,0,I Won't Let You Go - Radio Version,Switchfoot
1242,0.0176,0.621,215050,0.674,0.0,6,0.242,-4.635,0,0.0323,92.994,4.0,0.255,0,Unfinished,Mandisa
1243,0.117,0.673,176453,0.813,0.0,0,0.148,-5.895,1,0.0363,103.999,4.0,0.638,0,Old Church Choir,Zach Williams
1244,0.28,0.555,236667,0.663,0.0,0,0.107,-5.628,1,0.042,75.976,4.0,0.295,0,Forgiven,Crowder
1245,0.379,0.534,225933,0.508,0.0,2,0.0867,-7.085,1,0.0322,153.947,4.0,0.407,0,Love Wins,Love and Theft
1246,0.199,0.422,204800,0.336,0.0,0,0.189,-7.199,1,0.0306,108.009,4.0,0.0974,0,I Have This Hope,Tenth Avenue North
1247,0.568,0.448,218133,0.412,5.68e-05,11,0.159,-7.877,1,0.0281,133.881,4.0,0.308,0,In Awe,Hollyn
1248,0.498,0.331,255173,0.427,0.0,3,0.108,-7.431,1,0.0302,157.938,3.0,0.129,0,Oh My Soul,Casting Crowns
1249,0.0229,0.385,222400,0.663,0.0,2,0.0841,-5.902,1,0.0271,156.066,3.0,0.237,0,You Redeem - Studio Version,Aaron Shust
1250,0.0141,0.447,212701,0.89,0.0,6,0.0858,-4.563,1,0.0676,93.894,4.0,0.331,0,Amen,Hunter Hayes
1251,0.0107,0.619,220840,0.733,0.0,8,0.176,-5.055,1,0.0405,100.071,4.0,0.507,0,Brand New Life,Colton Dixon
1252,0.202,0.497,249640,0.604,0.0,2,0.299,-9.438,1,0.0313,131.935,4.0,0.225,0,Oceans (Where Feet May Fail) - Radio Version,Hillsong United
1253,0.587,0.464,205387,0.225,5.64e-06,0,0.116,-9.155,1,0.0403,84.677,4.0,0.209,0,O God Forgive Us,for KING & COUNTRY
1254,0.0298,0.306,293331,0.742,0.0,11,0.126,-3.914,1,0.0427,155.873,3.0,0.149,0,Death Was Arrested,North Point InsideOut
1255,0.149,0.536,243013,0.711,0.0,6,0.112,-4.916,1,0.0367,147.9,4.0,0.326,0,Back To God,Reba McEntire
1256,0.000767,0.429,264320,0.636,5.14e-05,5,0.203,-7.684,1,0.0325,123.966,4.0,0.233,0,Say The Word,Hillsong United
1257,0.627,0.295,252360,0.326,0.0,9,0.157,-6.125,0,0.0318,126.704,3.0,0.136,0,On My Side,Kim Walker-Smith
1258,0.0218,0.534,168040,0.933,0.0,6,0.159,-4.021,1,0.0781,174.081,4.0,0.783,0,Bloom,Grayson Reed
1259,0.104,0.475,219280,0.92,0.0,5,0.575,-4.991,1,0.0941,154.906,4.0,0.729,0,Revival,Third Day
1260,0.415,0.436,248962,0.618,2.46e-06,3,0.177,-8.402,0,0.0432,83.982,4.0,0.352,0,Hold It All,Cody Carnes
1261,0.0458,0.704,201093,0.928,0.0,8,0.345,-3.422,1,0.0443,113.981,4.0,0.96,0,Lifer,MercyMe
1262,0.0166,0.543,202039,0.944,0.0,11,0.146,-2.647,1,0.0759,93.957,4.0,0.728,0,Now,Mallary Hope
1263,0.0108,0.534,235733,0.862,0.0,1,0.104,-4.282,1,0.0486,104.012,4.0,0.435,0,Battles,The Afters
1264,0.85,0.227,247020,0.309,0.0,0,0.0898,-7.368,1,0.0292,167.097,4.0,0.225,0,Prove Me Wrong,Mandisa
1265,0.193,0.732,207052,0.606,1.25e-06,10,0.165,-5.21,1,0.0313,115.985,4.0,0.637,0,Run the Race,Holly Starr
1266,0.322,0.659,167711,0.848,0.0,4,0.243,-3.273,1,0.202,166.009,4.0,0.961,0,The Happy Song,Jamie Grace
1267,0.298,0.588,228453,0.58,0.0,0,0.0811,-7.833,1,0.0272,138.013,4.0,0.492,0,Find You Here,Ellie Holcomb
1268,0.0875,0.353,199111,0.87,0.0,0,0.079,-5.386,1,0.127,135.045,4.0,0.308,0,Change The World (feat. Hollyn),Derek Minor
1269,0.225,0.696,230933,0.713,2.22e-06,11,0.194,-5.114,0,0.123,189.932,4.0,0.368,0,Rise,Kim Walker-Smith
1270,0.00532,0.529,208520,0.769,0.0,11,0.19,-6.369,1,0.0469,73.946,4.0,0.648,0,Priceless,for KING & COUNTRY
1271,0.000774,0.525,239999,0.657,0.0,7,0.0778,-6.394,1,0.0271,77.013,4.0,0.286,0,Alive In You - Studio Version,Jesus Culture
1272,0.187,0.423,238200,0.502,0.0,2,0.108,-5.924,1,0.0293,135.858,4.0,0.0968,0,What A Beautiful Name,Hillsong Worship
1273,0.00497,0.574,240453,0.802,0.0,11,0.333,-4.801,0,0.0299,128.062,4.0,0.52,0,Beloved,Jordan Feliz
1274,0.000619,0.388,347893,0.542,0.0,2,0.175,-6.122,1,0.0321,135.866,3.0,0.128,0,There Is a Cloud,Elevation Worship
1275,0.0643,0.519,217800,0.907,0.0,4,0.264,-3.918,1,0.0444,147.957,4.0,0.603,0,Rise,Danny Gokey
1276,0.00687,0.688,183413,0.843,0.0,5,0.0464,-4.12,1,0.0452,105.02,4.0,0.841,0,Fearless,Jasmine Murray
1277,0.807,0.569,235680,0.484,9.35e-06,0,0.163,-6.536,1,0.0304,122.08,4.0,0.308,0,Tears,Matt Hammitt
1278,0.0024,0.547,228040,0.511,1.24e-06,11,0.109,-5.802,1,0.0294,143.968,4.0,0.179,0,To Live Is Christ,Sidewalk Prophets
1279,0.0198,0.511,237453,0.831,0.0,11,0.661,-4.826,1,0.131,141.971,4.0,0.544,0,Be The Change,Britt Nicole
1280,0.000937,0.676,200481,0.79,8.94e-05,7,0.0938,-3.674,1,0.0338,99.948,4.0,0.0484,0,Parachute,Joshua Micah
1281,0.0646,0.587,203937,0.791,0.0,8,0.25,-6.313,0,0.0911,125.993,4.0,0.593,0,Where You Are (Reimagined),Hillsong Young & Free
1282,0.183,0.389,297320,0.525,0.0,9,0.308,-7.941,1,0.0403,143.919,3.0,0.0963,0,The Cause Of Christ,Kari Jobe
1283,0.105,0.528,216400,0.59,0.0,6,0.104,-6.682,1,0.0352,118.031,4.0,0.113,0,King Of The World,Natalie Grant
1284,0.0326,0.37,235227,0.723,0.0,0,0.0982,-4.774,1,0.0364,149.923,4.0,0.117,0,Come Alive (Dry Bones),Lauren Daigle
1285,0.0919,0.301,254373,0.762,0.0,7,0.0822,-3.392,1,0.0402,161.864,3.0,0.208,0,Even So Come - Radio Version/Live,Passion
1286,0.0839,0.459,256933,0.561,0.0,7,0.0998,-7.091,1,0.0271,144.784,4.0,0.298,0,"10,000 Reasons (Bless the Lord) [Radio Version]",Matt Redman
1287,0.0793,0.545,234199,0.576,0.0,6,0.103,-11.081,1,0.0277,100.304,4.0,0.416,0,More Than Conquerors (Radio Version),Steven Curtis Chapman
1288,0.471,0.495,243800,0.71,0.0,0,0.0703,-3.941,1,0.0288,90.024,4.0,0.332,0,TESTIFY,NEEDTOBREATHE
1289,0.0832,0.492,232379,0.656,0.0,9,0.202,-7.361,1,0.0365,147.948,3.0,0.336,0,Great Are You Lord (Radio Mix),one sonic society
1290,0.0551,0.401,307680,0.7,0.0,0,0.0961,-5.07,1,0.0368,81.049,4.0,0.171,0,Worthy Of Your Name - Studio,Passion
1291,0.00392,0.436,288253,0.836,1.12e-06,10,0.113,-4.884,1,0.0497,147.978,4.0,0.314,0,My All In All,Phil Wickham
1292,0.0101,0.674,237146,0.895,0.0,0,0.0996,-3.973,1,0.0337,102.984,4.0,0.558,0,Love Broke Thru,tobyMac
1293,0.133,0.566,208627,0.766,0.0,11,0.117,-6.87,1,0.0552,139.955,4.0,0.393,0,Magnify,We Are Messengers
1294,0.157,0.211,252965,0.649,0.0,0,0.117,-7.28,1,0.0393,150.11,4.0,0.289,0,The Cross Has The Final Word,Cody Carnes
1295,0.196,0.305,331613,0.726,0.0,9,0.464,-6.375,1,0.061,82.673,4.0,0.547,0,Eye of the Storm (feat. Gabe Real),Ryan Stevenson
1296,0.000127,0.237,247533,0.99,0.0914,7,0.393,-3.331,1,0.24,151.545,4.0,0.169,0,Black Colors,Victim Of Deception
1297,1.51e-05,0.455,311217,0.994,0.0012,4,0.0908,-4.584,0,0.193,125.035,4.0,0.0703,0,A Darkened Gospel,A Wake in Providence
1298,7.94e-06,0.236,239696,0.981,0.874,6,0.325,-2.635,1,0.299,160.114,4.0,0.129,0,Soil the Stillborn,Infant Annihilator
1299,0.00256,0.468,201783,0.998,0.0,9,0.233,-0.994,0,0.15,140.003,4.0,0.064,0,No Absolution,Thy Art Is Murder
1300,0.000102,0.476,314907,0.962,0.106,8,0.137,-4.023,1,0.12,145.947,4.0,0.451,0,Hearteater,To The Grave
1301,8.35e-06,0.226,209563,0.553,0.0379,1,0.0728,-9.169,1,0.0546,129.255,4.0,0.323,0,Shapeless Abomination,Beyond the Extraction
1302,0.00105,0.495,263687,0.955,0.0551,6,0.308,-4.181,1,0.0798,130.002,4.0,0.362,0,Dirty Waters,Into Oblivion
1303,5.83e-05,0.296,229859,0.983,0.146,11,0.508,-2.999,1,0.169,115.003,4.0,0.231,0,Defiled,Hive
1304,1.84e-05,0.474,260706,0.925,0.901,2,0.324,-3.539,1,0.146,139.97,4.0,0.142,0,Negative,FRCTRD
1305,0.000168,0.406,180872,0.936,0.242,2,0.062,-4.564,0,0.11,139.922,4.0,0.26,0,Distorting of Perception,Until We Die
1306,8.12e-05,0.173,267600,0.927,0.23,1,0.229,-5.22,1,0.0869,99.131,4.0,0.183,0,Ruin,Altered Perceptions
1307,1.01e-05,0.404,224812,0.989,0.556,2,0.536,-1.374,1,0.184,94.291,4.0,0.153,0,Fauxhammer,Black Tongue
1308,0.000393,0.456,217133,0.97,0.0432,1,0.0914,-4.655,1,0.175,124.976,4.0,0.0399,0,Spiteful Nature,I Shall Devour
1309,0.0147,0.242,233796,0.96,0.0562,1,0.0923,-4.112,1,0.306,169.896,4.0,0.199,0,We Wait,I Declare War
1310,4.42e-05,0.472,229640,0.942,0.823,11,0.324,-3.954,0,0.0951,150.005,4.0,0.186,0,Plague of Immortality (feat. Dean Lamb Of Archspire),Within Destruction
1311,2.95e-05,0.227,244181,0.921,0.792,1,0.154,-6.149,0,0.099,175.167,3.0,0.116,0,Arrogance,Traitors
1312,5.73e-05,0.444,268187,0.943,0.00704,1,0.114,-4.955,0,0.09,119.945,4.0,0.292,0,Inferiority,Neberu
1313,8.53e-05,0.17,319582,0.866,0.976,4,0.569,-7.304,1,0.101,117.539,4.0,0.11,0,Senseless Order,Signs of the Swarm
1314,4.19e-05,0.276,294034,0.919,0.181,1,0.479,-3.773,1,0.111,116.038,3.0,0.149,0,Advent,Shotgun Surgeon
1315,6.49e-05,0.401,264107,0.988,0.116,1,0.342,-4.104,0,0.192,155.356,4.0,0.191,0,Venomous,Whitechapel
1316,7.53e-05,0.398,200525,0.974,0.0076,1,0.389,-2.823,0,0.16,129.983,4.0,0.245,0,Substance Affliction,Advocates
1317,0.000696,0.566,250647,0.986,0.0164,1,0.399,-5.016,1,0.0884,127.515,4.0,0.15,0,To Encompass and Eclipse,A Trust Unclean
1318,0.000103,0.39,192011,0.978,0.941,11,0.12,-4.209,1,0.289,100.221,4.0,0.102,0,Rope,Obscure of Acacia
1319,2.67e-05,0.336,282401,0.983,0.00362,11,0.257,-1.812,0,0.128,113.711,4.0,0.131,0,Permanent Intoxication,Mycelia
1320,0.00545,0.48,228923,0.984,0.283,3,0.588,-5.718,0,0.116,130.02,4.0,0.146,0,Tremendous Strain,Science Of Sleep
1321,0.000273,0.285,232999,0.989,0.797,7,0.104,-4.407,1,0.147,140.019,4.0,0.201,0,Of Talons and Teeth,Reaping Asmodeia
1322,4.95e-05,0.428,221776,0.997,0.955,8,0.253,-3.587,1,0.185,149.998,4.0,0.0533,0,Pitchblack,Walking Dead On Broadway
1323,0.000283,0.256,197684,0.98,0.0196,3,0.618,-5.107,1,0.0964,94.99,4.0,0.11,0,Zerotonin 2,Darknet
1324,0.000102,0.491,309734,0.928,0.363,9,0.14,-3.866,1,0.0938,132.973,4.0,0.14,0,False Hope,The Machinist
1325,0.000673,0.274,198011,0.925,0.156,1,0.47,-5.204,1,0.111,161.25,4.0,0.102,0,1208,Extortionist
1326,0.00125,0.217,255725,0.98,0.00139,5,0.287,-3.332,1,0.133,139.024,4.0,0.0658,0,Plagues,The End At The Beginning
1327,4.58e-05,0.261,149278,0.863,7.33e-06,11,0.329,-7.199,1,0.0721,108.347,4.0,0.316,0,Hear Me Out,Risking It All
1328,1.35e-05,0.517,256920,0.991,1.44e-05,9,0.0501,-2.406,0,0.112,120.026,4.0,0.194,0,Down into the Abyss,Conjonctive
1329,0.000482,0.258,282101,0.905,0.000489,10,0.686,-4.897,1,0.136,112.94,4.0,0.16,0,Dance of the Witch,At Rest
1330,1.2e-05,0.484,328000,0.98,0.188,0,0.779,-1.939,1,0.075,119.997,4.0,0.165,0,New World Slaughter,Iconoclast
1331,6.56e-05,0.387,300000,0.967,0.226,5,0.337,-3.335,0,0.128,129.904,4.0,0.0536,0,FVNERAL MOON,Lorna Shore
1332,0.00029,0.424,271560,0.992,2.13e-05,5,0.322,-2.976,0,0.19,145.144,4.0,0.0914,0,Beautiful Agony,Within The Ruins
1333,0.000111,0.45,267000,0.986,0.251,1,0.0645,-2.384,1,0.151,159.976,4.0,0.172,0,Ways Of Transfiguration,Buried Side
1334,2.13e-05,0.222,278577,0.985,0.00644,7,0.775,-4.105,1,0.149,136.227,4.0,0.16,0,Black Mammoth,Fit For An Autopsy
1335,5.4e-05,0.455,210426,0.973,0.00193,1,0.365,-4.597,0,0.132,102.076,4.0,0.448,0,Solicitude,Belie My Burial
1336,0.000123,0.398,252005,0.955,0.458,7,0.299,-3.39,0,0.0698,100.03,4.0,0.134,0,The Call of Mighty,Crucify Me Gently
1337,8.8e-06,0.399,267209,0.877,0.358,11,0.677,-5.418,0,0.0804,112.351,3.0,0.254,0,Manufactured Existence,Lord of War
1338,3.28e-05,0.401,194000,0.921,0.753,6,0.359,-3.287,0,0.0781,102.035,4.0,0.372,0,Bastard Son,God Of Nothing
