year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,8,1,1538,-2,1741,1,AS,N713AS,322,SEA,SJC,107,697,15,38
2014,1,19,1908,-2,1955,-7,OO,N294SW,5305,PDX,SEA,38,129,19,8
2014,10,18,541,1,901,-5,UA,N76517,1115,PDX,DEN,122,991,5,41
2014,4,5,921,1,1730,-9,AS,N529AS,30,PDX,BOS,292,2537,9,21
2014,8,1,1444,-6,1737,13,AS,N794AS,538,SEA,ONT,142,956,14,44
2014,4,17,1424,-6,1629,-3,AS,N625AS,316,SEA,SFO,103,679,14,24
2014,7,21,742,-8,1316,-19,AA,N4YLAA,1220,PDX,DFW,193,1616,7,42
2014,2,6,525,-5,746,2,OO,N874AS,5268,SEA,SFO,106,679,5,25
2014,6,27,1754,-6,2012,-23,US,N626AW,496,PDX,PHX,121,1009,17,54
2014,10,1,743,-2,1507,-19,DL,N139DL,108,SEA,ATL,246,2182,7,43
2014,10,3,2342,-3,503,-22,AA,N3GXAA,1230,SEA,DFW,187,1660,23,42
2014,12,12,2342,-8,224,-21,AS,N763AS,121,SEA,ANC,209,1448,23,42
2014,8,14,622,-3,850,-10,WN,N788SA,1927,PDX,PHX,133,1009,6,22
2014,7,26,1313,-2,1411,0,OO,N580SW,5433,SEA,PDX,36,129,13,13
2014,11,22,813,-2,1547,-21,AS,N531AS,4,SEA,DCA,256,2329,8,13
2014,7,6,2001,6,2138,1,AS,N581AS,404,PDX,SJC,83,569,20,1
2014,10,26,1413,-7,1633,-5,OO,N223AG,3482,SEA,SBA,114,908,14,13
2014,7,18,2306,-9,617,-5,DL,N809DN,394,PDX,DTW,229,1953,23,6
2014,7,25,2118,-2,459,-24,B6,N554JB,264,SEA,JFK,265,2422,21,18
2014,10,17,947,-3,1227,-12,OO,N227AG,3492,PDX,SLC,86,630,9,47
2014,6,19,1749,4,2006,1,AS,N546AS,562,PDX,LAX,119,834,17,49
2014,10,5,1807,-3,2103,-7,OO,N225AG,3458,SEA,SLC,95,689,18,7
2014,7,29,709,-6,918,-2,AS,N462AS,338,SEA,SJC,104,697,7,9
2014,6,11,1224,9,1440,-5,DL,N3756,2436,SEA,ANC,179,1448,12,24
2014,7,20,843,13,1419,-6,UA,N492UA,722,PDX,ORD,202,1739,8,43
2014,7,1,556,-4,1129,-16,AA,N202AA,1534,PDX,DFW,195,1616,5,56
2014,10,19,1025,-5,1523,-12,OO,N223AG,3468,SEA,OMA,161,1368,10,25
2014,12,11,1012,-8,1229,13,AS,N584AS,346,SEA,OAK,120,671,10,12
2014,12,3,824,-6,1634,-41,AS,N551AS,774,SEA,TPA,287,2520,8,24
2014,11,2,1105,-5,1232,-19,AS,N526AS,75,SEA,JNU,131,909,11,5
2014,3,16,1619,-11,1824,-21,OO,N224AG,3462,PDX,ONT,110,838,16,19
2014,7,30,1026,-4,1618,-2,AS,N533AS,686,PDX,ORD,211,1739,10,26
2014,2,17,1111,6,1250,5,WN,N479WN,780,PDX,OAK,85,543,11,11
2014,8,14,1609,56,1949,64,UA,N25705,1462,PDX,DEN,133,991,16,9
2014,6,13,600,0,1137,-8,AA,N4YFAA,1534,PDX,DFW,195,1616,6,0
2014,5,27,806,-9,1036,2,AS,N594AS,600,SEA,LAS,129,867,8,6
2014,9,14,2256,-4,116,-15,AS,N302AS,119,SEA,ANC,180,1448,22,56
2014,7,20,927,-8,1210,-15,OO,N224AG,3466,PDX,TUS,146,1119,9,27
2014,3,3,1850,5,1951,7,AS,N713AS,69,SEA,KTN,100,680,18,50
2014,7,14,1758,-2,2024,-11,US,N565UW,549,PDX,PHX,131,1009,17,58
2014,8,6,1453,-2,2039,-16,WN,N8625A,2463,PDX,MDW,217,1751,14,53
2014,5,18,825,-5,1131,-4,AS,N570AS,861,SEA,OGG,343,2640,8,25
2014,10,13,1851,-4,2038,-6,AS,N625AS,386,PDX,SFO,88,550,18,51
2014,12,13,1852,2,2103,-16,AS,N622AS,510,SEA,SNA,118,978,18,52
2014,10,20,1043,23,1659,32,AS,N303AS,730,SEA,IAH,228,1874,10,43
2014,8,20,2331,-4,745,-2,B6,N585JB,96,PDX,BOS,295,2537,23,31
2014,8,29,2319,-6,439,-26,AA,N3AWAA,1230,SEA,DFW,185,1660,23,19
2014,7,2,1659,-1,1904,-1,VX,N838VA,755,SEA,SFO,106,679,16,59
2014,1,14,1547,52,NA,NA,AS,N525AS,67,SEA,KTN,NA,680,15,47
2014,1,28,1204,-2,1752,-13,UA,N444UA,217,PDX,IAH,205,1825,12,4
2014,11,29,1327,-3,1656,-4,WN,N470WN,1033,PDX,PHX,132,1009,13,27
2014,4,3,1855,-10,2101,1,AS,N615AS,386,PDX,SFO,84,550,18,55
2014,7,8,2120,0,511,-12,B6,N703JB,264,SEA,JFK,273,2422,21,20
2014,9,29,1325,-5,1558,-2,AS,N794AS,472,SEA,LAX,124,954,13,25
2014,4,15,554,-6,1130,-30,AA,N3GKAA,2240,SEA,ORD,195,1721,5,54
2014,11,1,1019,-1,1306,4,DL,N319NB,2189,PDX,SLC,90,630,10,19
2014,11,24,1813,2,2036,-19,UA,N26208,1111,SEA,LAX,116,954,18,13
2014,3,12,1217,-2,1354,-6,UA,N804UA,353,PDX,SFO,82,550,12,17
2014,1,8,1851,11,2106,3,OO,N693CA,4745,SEA,LAS,112,867,18,51
2014,9,4,1901,-4,2233,-7,WN,N621SW,124,SEA,DEN,130,1024,19,1
2014,8,30,1955,0,2137,-19,OO,N223AG,3448,SEA,FAT,88,748,19,55
2014,2,10,1716,51,1956,31,AS,N792AS,85,SEA,ANC,197,1448,17,16
2014,8,15,558,-2,1129,-16,AA,N554AA,1534,PDX,DFW,190,1616,5,58
2014,8,13,1259,-1,1439,-6,WN,N372SW,775,PDX,SJC,87,569,12,59
2014,3,27,1146,1,1919,20,DL,N812DN,2424,SEA,DTW,248,1927,11,46
2014,2,6,708,28,1030,22,AS,N618AS,646,PDX,PHX,127,1009,7,8
2014,5,28,749,-1,1038,5,AS,N614AS,634,SEA,PHX,147,1107,7,49
2014,7,15,1141,61,1535,79,UA,N73299,1638,SEA,DEN,146,1024,11,41
2014,1,18,1309,-1,1548,-2,WN,N708SW,3149,PDX,SLC,84,630,13,9
2014,6,14,636,-4,856,-7,AS,N627AS,558,PDX,LAX,116,834,6,36
2014,9,30,1837,-3,2213,-2,OO,N218AG,3498,SEA,COS,135,1068,18,37
2014,6,2,824,-6,1422,-3,AS,N577AS,28,SEA,ORD,208,1721,8,24
2014,8,21,811,-4,857,-6,AS,N778AS,420,SEA,PDX,24,129,8,11
2014,12,14,757,-3,1029,-6,OO,N227AG,3472,SEA,LGB,131,965,7,57
2014,3,31,655,-15,911,-2,AS,N619AS,626,PDX,LAS,109,763,6,55
2014,9,13,1159,16,1759,-2,UA,N68802,1246,SEA,IAH,218,1874,11,59
2014,10,10,731,-4,1545,-14,AS,N464AS,30,PDX,BOS,298,2537,7,31
2014,2,9,2320,0,615,-14,DL,N806DN,2357,SEA,DTW,206,1927,23,20
2014,5,26,1740,-5,2016,-23,US,N565UW,600,SEA,PHX,137,1107,17,40
2014,11,21,746,-4,1606,5,AS,N532AS,30,PDX,BOS,292,2537,7,46
2014,5,29,1101,36,1700,30,AS,N613AS,686,PDX,ORD,214,1739,11,1
2014,4,26,1251,-9,1514,-15,AS,N786AS,552,SEA,PSP,120,987,12,51
2014,4,20,1235,-5,1818,-12,AS,N529AS,692,SEA,SAT,209,1774,12,35
2014,7,10,1115,55,1339,74,VX,N849VA,753,SEA,SFO,109,679,11,15
2014,4,4,1029,-6,1630,0,AS,N307AS,686,PDX,ORD,208,1739,10,29
2014,10,2,600,-5,757,-4,AS,N590AS,342,SEA,OAK,95,671,6,0
2014,3,26,957,7,1810,0,AS,N569AS,12,SEA,BOS,291,2496,9,57
2014,2,12,651,-4,1235,-3,AS,N403AS,668,SEA,DFW,182,1660,6,51
2014,5,11,1443,-2,2024,-16,AA,N438AA,157,PDX,DFW,199,1616,14,43
2014,6,4,1111,-4,1928,-6,DL,N702TW,2596,SEA,JFK,281,2422,11,11
2014,6,15,2127,12,2356,12,AS,N557AS,113,SEA,ANC,193,1448,21,27
2014,9,24,1212,12,1312,16,AS,N713AS,684,SEA,GEG,39,224,12,12
2014,12,1,1425,0,1603,-3,AS,N546AS,362,SEA,SMF,82,605,14,25
2014,11,30,1556,3,2333,-37,UA,N24212,1710,SEA,EWR,256,2402,15,56
2014,1,9,1906,1,2109,-1,VX,N526VA,759,SEA,SFO,97,679,19,6
2014,11,14,2113,18,2326,8,AS,N607AS,534,SEA,ONT,117,956,21,13
2014,4,8,1840,-5,2119,4,AS,N612AS,510,SEA,SNA,141,978,18,40
2014,12,29,954,-6,1356,-9,HA,N396HA,29,SEA,OGG,341,2640,9,54
2014,10,16,1719,-6,1803,-12,OO,N814SK,4546,SEA,PDX,25,129,17,19
2014,6,30,957,-3,1514,-4,AS,N577AS,756,SEA,MCI,181,1489,9,57
2014,11,26,2242,-3,537,-42,DL,N826DN,1135,SEA,ATL,219,2182,22,42
2014,6,15,710,-5,934,-36,AS,N423AS,833,PDX,HNL,311,2603,7,10
2014,7,12,1845,35,2103,32,B6,N662JB,1621,PDX,LGB,122,846,18,45
2014,8,16,35,10,623,-9,UA,N39450,1010,SEA,IAH,214,1874,0,35
2014,3,11,1016,-9,1400,4,AS,N609AS,672,SEA,DEN,138,1024,10,16
2014,1,29,1247,41,1820,15,UA,N490UA,277,PDX,IAH,193,1825,12,47
2014,9,16,652,2,859,4,OO,N632SK,4657,SEA,SJC,108,697,6,52
2014,11,22,606,-4,701,-1,OO,N633SK,4825,PDX,SEA,34,129,6,6
2014,11,6,743,-7,1548,-13,AS,N546AS,30,PDX,BOS,289,2537,7,43
2014,11,2,2006,-4,2210,-7,OO,N218AG,3464,PDX,ONT,102,838,20,6
2014,7,16,639,4,821,-4,WN,N623SW,1997,SEA,SMF,82,605,6,39
2014,7,5,1948,3,2109,-3,DL,N6713Y,761,SEA,JNU,121,909,19,48
2014,11,23,1346,30,1519,15,OO,N926SW,5189,PDX,SFO,72,550,13,46
2014,11,13,1033,18,1357,13,F9,N219FR,138,SEA,DEN,123,1024,10,33
2014,3,12,1711,36,2003,38,DL,N807DN,2549,SEA,SLC,95,689,17,11
2014,10,6,713,-7,949,3,AS,N760AS,530,SEA,ONT,128,956,7,13
2014,8,5,1631,0,1831,-11,UA,N535UA,704,SEA,SFO,101,679,16,31
2014,1,22,1530,-1,1758,13,OO,N548CA,4688,PDX,LAX,115,834,15,30
2014,10,8,755,-5,847,-13,AS,N705AS,690,SEA,GEG,36,224,7,55
2014,1,11,716,-4,1634,69,DL,N713TW,418,SEA,JFK,344,2422,7,16
2014,12,26,1138,17,1716,-3,UA,N474UA,679,PDX,ORD,202,1739,11,38
2014,3,28,1123,3,1337,-8,WN,N440LV,3774,SEA,LAS,119,867,11,23
2014,8,28,556,-4,842,-22,DL,N649DL,1634,SEA,SLC,89,689,5,56
2014,9,13,2211,-6,543,-27,UA,N37470,1275,SEA,IAD,254,2306,22,11
2014,8,8,1354,-6,1604,-16,AS,N594AS,570,PDX,LAX,116,834,13,54
2014,5,18,1015,-2,1306,-5,DL,N364NW,1857,SEA,SLC,91,689,10,15
2014,5,27,613,-4,901,13,AS,N302AS,454,SEA,LAX,138,954,6,13
2014,11,24,1006,-4,1445,5,AS,N516AS,843,SEA,KOA,379,2688,10,6
2014,3,19,1746,-3,1931,-4,OO,N738SK,5553,PDX,SFO,83,550,17,46
2014,4,18,950,-5,1222,-13,AS,N619AS,131,PDX,ANC,199,1542,9,50
2014,12,23,2202,-8,58,-20,AS,N594AS,143,PDX,ANC,209,1542,22,2
2014,6,19,706,66,1339,104,AA,N3DFAA,2218,SEA,ORD,223,1721,7,6
2014,10,19,1159,39,1445,45,AS,N551AS,656,SEA,PHX,139,1107,11,59
2014,6,2,1411,1,2010,0,WN,N710SW,858,PDX,MDW,217,1751,14,11
2014,6,20,NA,NA,NA,NA,UA,NA,1142,SEA,IAH,NA,1874,NA,NA
2014,1,7,1221,22,1430,26,UA,N575UA,842,SEA,SFO,105,679,12,21
2014,10,11,909,-6,1407,-19,DL,N633DL,1453,SEA,MSP,159,1399,9,9
2014,12,28,558,-2,758,-5,AS,N794AS,200,SEA,SJC,96,697,5,58
2014,5,8,758,18,940,11,AS,N703AS,244,PDX,SFO,82,550,7,58
2014,8,10,14,49,550,45,AA,N3BDAA,1230,SEA,DFW,203,1660,0,14
2014,6,30,922,2,1736,-9,AS,N518AS,30,PDX,BOS,290,2537,9,22
2014,1,9,831,-4,1055,-19,AS,N626AS,502,SEA,SNA,126,978,8,31
2014,8,5,1057,-3,1349,-6,AS,N534AS,648,SEA,TUS,154,1216,10,57
2014,6,19,1956,16,2146,21,WN,N792SW,205,SEA,SMF,84,605,19,56
2014,1,5,711,11,1226,16,DL,N810DN,2314,SEA,MSP,168,1399,7,11
2014,9,19,2040,-5,2258,-7,AS,N459AS,566,PDX,LAX,113,834,20,40
2014,7,30,901,1,1408,-1,DL,N678DL,1453,SEA,MSP,167,1399,9,1
2014,3,6,1033,-2,1509,4,AS,N530AS,851,SEA,HNL,374,2677,10,33
2014,12,22,508,-7,656,-38,UA,N843UA,468,SEA,SFO,95,679,5,8
2014,2,24,637,-3,1220,-15,WN,N429WN,1900,SEA,MDW,203,1733,6,37
2014,8,7,2231,-4,108,2,AS,N788AS,147,SEA,ANC,205,1448,22,31
2014,10,3,1219,149,1504,139,AS,N611AS,131,PDX,ANC,202,1542,12,19
2014,10,2,2208,-7,548,-12,US,N119US,1930,PDX,CLT,260,2282,22,8
2014,9,10,2246,-1,619,-3,DL,N140LL,2497,PDX,ATL,257,2172,22,46
2014,7,20,750,0,1343,8,AA,N4XPAA,1220,PDX,DFW,201,1616,7,50
2014,3,4,1259,49,1819,24,AA,N4XWAA,1568,PDX,DFW,181,1616,12,59
2014,3,24,1414,-3,2001,-3,UA,N530UA,998,SEA,ORD,185,1721,14,14
2014,7,28,606,-9,932,-10,F9,N221FR,796,PDX,DEN,127,991,6,6
2014,4,6,1400,0,2140,-18,AS,N520AS,2,SEA,DCA,261,2329,14,0
2014,4,29,1918,8,2130,0,WN,N910WN,276,SEA,LAS,119,867,19,18
2014,2,11,1142,-8,1333,-15,OO,N215AG,3496,SEA,FAT,93,748,11,42
2014,8,24,1509,-3,2312,-13,UA,N67815,1710,SEA,EWR,287,2402,15,9
2014,10,25,1743,-12,2035,-6,US,N536UW,689,SEA,PHX,147,1107,17,43
2014,4,2,559,-1,844,11,AS,N592AS,81,SEA,ANC,202,1448,5,59
2014,1,1,1325,5,1518,-7,WN,N444WN,425,PDX,LAS,103,763,13,25
2014,12,1,1437,17,1952,-18,AA,N3AKAA,2318,SEA,DFW,178,1660,14,37
2014,1,18,1404,-1,1632,-3,AS,N609AS,532,SEA,ONT,125,956,14,4
2014,3,21,2205,5,544,-24,UA,N53442,1275,SEA,EWR,262,2402,22,5
2014,10,21,2036,-4,2305,-9,AS,N626AS,636,SEA,PHX,133,1107,20,36
2014,12,1,1020,12,1333,3,F9,N921FR,788,PDX,DEN,118,991,10,20
2014,5,1,954,4,1226,3,AS,N530AS,238,SEA,SAN,135,1050,9,54
2014,11,20,1519,9,1857,12,WN,N602SW,277,SEA,DEN,139,1024,15,19
2014,12,16,1325,-5,1544,-7,AS,N319AS,610,SEA,LAS,121,867,13,25
2014,4,12,1212,-5,1458,-6,AS,N409AS,658,SEA,TUS,150,1216,12,12
2014,8,13,2209,-6,600,-12,US,N680AW,685,SEA,PHL,268,2378,22,9
2014,12,2,1656,-4,1926,25,AS,N611AS,620,PDX,LAS,115,763,16,56
2014,8,27,1852,-3,2103,-9,AS,N713AS,300,SEA,SFO,105,679,18,52
2014,12,30,957,-3,1218,2,OO,N823SK,4784,SEA,LAS,116,867,9,57
2014,1,12,1739,-7,2140,-18,DL,N590NW,2237,SEA,HNL,326,2677,17,39
2014,10,9,706,-4,1002,-8,DL,N672DL,2397,SEA,SLC,86,689,7,6
2014,4,19,1053,6,1431,7,UA,N37474,156,SEA,DEN,132,1024,10,53
2014,4,27,1842,12,2032,-2,AS,N755AS,302,SEA,SFO,93,679,18,42
2014,1,30,1817,-8,2220,-35,AS,N588AS,859,SEA,HNL,345,2677,18,17
2014,1,1,1250,45,1342,42,AS,N644AS,674,SEA,GEG,35,224,12,50
2014,7,27,1222,4,1430,5,OO,N805SK,4761,SEA,SJC,106,697,12,22
2014,12,1,855,-5,1131,-4,AS,N529AS,502,SEA,SNA,139,978,8,55
2014,1,15,1634,-6,2038,-22,AS,N594AS,867,SEA,OGG,344,2640,16,34
2014,2,4,1057,-3,1301,-14,AS,N612AS,316,SEA,SFO,94,679,10,57
2014,6,22,642,-3,827,-8,WN,N427WN,1997,SEA,SMF,80,605,6,42
2014,5,29,1558,45,1928,37,UA,N567UA,457,SEA,DEN,128,1024,15,58
2014,12,15,1153,-7,1805,-2,UA,N465UA,318,PDX,IAH,210,1825,11,53
2014,11,21,1842,31,2058,3,UA,N77520,1264,SEA,LAX,116,954,18,42
2014,10,2,1949,-1,2316,1,F9,N923FR,142,SEA,DEN,122,1024,19,49
2014,10,17,1246,-4,1845,3,AS,N317AS,22,SEA,ORD,208,1721,12,46
2014,1,31,2310,77,700,58,UA,N75429,1142,SEA,EWR,268,2402,23,10
2014,9,2,1358,-7,1625,-15,AS,N535AS,512,SEA,SNA,130,978,13,58
2014,12,20,2111,16,2357,-9,AS,N462AS,145,PDX,ANC,204,1542,21,11
2014,12,25,1325,-5,1535,-34,AS,N767AS,494,SEA,SAN,117,1050,13,25
2014,7,13,2234,2,426,-19,UA,N73406,1129,SEA,IAH,216,1874,22,34
2014,7,5,1949,-6,2221,-14,AS,N309AS,484,SEA,SAN,137,1050,19,49
2014,12,14,2243,-2,601,-9,DL,N807DN,503,PDX,ATL,242,2172,22,43
2014,1,5,837,-3,1700,-23,AS,N563AS,34,SEA,FLL,301,2717,8,37
2014,5,7,647,-3,1240,-9,AS,N440AS,662,SEA,DFW,208,1660,6,47
2014,12,19,1153,-2,1416,-2,AS,N563AS,638,SEA,LAS,125,867,11,53
2014,9,16,1440,0,1647,-3,WN,N8624J,4535,PDX,LAS,108,763,14,40
2014,11,6,1001,6,1539,0,AS,N403AS,652,PDX,DFW,194,1616,10,1
2014,8,25,1646,86,1935,87,AS,N615AS,714,PDX,SLC,89,630,16,46
2014,4,5,1154,19,1741,12,AS,N520AS,670,SEA,AUS,208,1770,11,54
2014,4,1,853,-7,956,2,OO,N562SW,5428,PDX,SEA,35,129,8,53
2014,12,16,1433,3,2151,-18,DL,N825DN,2556,SEA,ATL,242,2182,14,33
2014,12,29,1007,-3,1353,-11,AS,N309AS,648,SEA,TUS,141,1216,10,7
2014,1,5,1201,16,1740,0,AS,N440AS,656,SEA,AUS,194,1770,12,1
2014,6,14,943,-2,1800,-13,AS,N562AS,12,SEA,BOS,300,2496,9,43
2014,12,10,1351,-3,1626,-9,DL,N3735D,1208,PDX,SLC,81,630,13,51
2014,10,1,2216,-3,606,-23,DL,N6713Y,1542,SEA,JFK,268,2422,22,16
2014,3,3,1152,7,1845,-7,DL,N3766,951,PDX,DTW,214,1953,11,52
2014,10,16,2022,-3,2248,-9,US,N673AW,566,PDX,PHX,127,1009,20,22
2014,11,6,944,-6,1726,-14,AS,N529AS,764,PDX,DCA,267,2350,9,44
2014,6,23,1459,-1,1729,-6,VX,N529VA,796,SEA,LAX,128,954,14,59
2014,8,10,NA,NA,NA,NA,OO,N689CA,4528,PDX,SEA,NA,129,NA,NA
2014,4,11,1838,-7,2102,-13,AS,N611AS,510,SEA,SNA,130,978,18,38
2014,8,24,1345,-5,1651,17,AS,N611AS,123,SEA,FAI,220,1533,13,45
2014,2,17,1036,-4,1519,-26,OO,N223AG,3468,SEA,OMA,147,1368,10,36
2014,4,5,1543,33,1757,16,US,N664AW,494,PDX,PHX,121,1009,15,43
2014,10,10,802,2,1139,2,UA,N68805,1091,SEA,DEN,126,1024,8,2
2014,11,21,2303,3,113,-33,AS,N431AS,89,SEA,ANC,175,1448,23,3
2014,1,17,633,-7,1011,3,AS,N597AS,646,PDX,PHX,122,1009,6,33
2014,1,27,831,1,1006,-4,WN,N644SW,153,PDX,OAK,82,543,8,31
2014,3,3,1218,-2,1420,-15,AS,N615AS,312,SEA,SFO,104,679,12,18
2014,6,20,1747,-1,2116,-8,UA,N33209,1702,SEA,DEN,123,1024,17,47
2014,5,17,1018,-2,1222,-3,VX,N851VA,753,SEA,SFO,108,679,10,18
2014,11,6,1806,0,2012,-3,UA,N417UA,508,SEA,SFO,99,679,18,6
2014,8,28,1048,13,1418,3,WN,N656SW,1069,PDX,ABQ,138,1111,10,48
2014,9,16,1435,-10,1655,-26,DL,N394DA,1349,SEA,ANC,183,1448,14,35
2014,12,17,1305,-1,1829,5,DL,N3769L,1932,SEA,MSP,177,1399,13,5
2014,3,26,919,-7,1038,25,OO,N294SW,5411,SEA,PDX,43,129,9,19
2014,3,23,710,0,854,-6,WN,N555LV,3247,PDX,SJC,82,569,7,10
2014,11,18,1849,-6,2059,-5,AS,N585AS,300,SEA,SFO,106,679,18,49
2014,10,8,1926,-4,2120,-24,UA,N839UA,508,SEA,SFO,99,679,19,26
2014,12,4,1644,-1,1925,-3,DL,N313US,1194,PDX,SLC,83,630,16,44
2014,7,22,1155,22,1423,31,UA,N842UA,720,SEA,SFO,106,679,11,55
2014,6,14,1225,15,2025,5,WN,N8605E,3879,SEA,BWI,286,2335,12,25
2014,4,9,1716,-4,1942,-10,B6,N554JB,1007,SEA,LGB,133,965,17,16
2014,3,22,1052,27,1317,20,AS,N317AS,452,SEA,LAX,127,954,10,52
2014,7,8,1436,-4,1652,-11,AS,N516AS,556,PDX,SAN,120,933,14,36
2014,10,27,929,-10,1016,-11,OO,N693CA,4604,PDX,SEA,33,129,9,29
2014,9,7,1409,-1,1957,-3,AA,N3LFAA,2318,SEA,DFW,194,1660,14,9
2014,12,13,1800,-5,1951,-15,AS,N703AS,328,SEA,SJC,96,697,18,0
2014,8,15,752,2,1327,-8,AA,N436AA,1220,PDX,DFW,195,1616,7,52
2014,7,7,1009,39,1221,51,AS,N467AS,330,SEA,SJC,104,697,10,9
2014,7,14,102,37,655,23,UA,N76265,1041,SEA,IAH,217,1874,1,2
2014,5,4,1151,1,1245,-2,AS,N799AS,684,SEA,GEG,37,224,11,51
2014,4,4,702,-3,942,-3,AS,N408AS,466,SEA,LAX,126,954,7,2
2014,8,24,1401,6,1626,9,AS,N568AS,416,SEA,BUR,117,937,14,1
2014,2,14,1558,63,1653,55,AS,N767AS,67,SEA,KTN,103,680,15,58
2014,4,9,2214,-6,2253,-6,OO,N294SW,5440,PDX,RDM,28,116,22,14
2014,7,1,2354,-5,724,-12,DL,N670DN,1688,SEA,ATL,254,2182,23,54
2014,6,20,734,19,1056,11,UA,N12238,1660,PDX,DEN,123,991,7,34
2014,8,21,1210,10,2001,-4,WN,N486WN,506,SEA,BWI,267,2335,12,10
2014,6,1,2101,11,541,6,AA,N5CAAA,1070,SEA,MIA,321,2724,21,1
2014,6,10,2112,-3,2351,7,AS,N791AS,113,SEA,ANC,202,1448,21,12
2014,2,2,1204,8,1259,22,OO,N221SW,5325,PDX,RDM,33,116,12,4
2014,7,19,922,-3,1456,-18,AS,N570AS,654,PDX,DFW,192,1616,9,22
2014,8,25,1822,2,2107,3,AS,N408AS,630,SEA,PHX,144,1107,18,22
2014,3,31,515,-5,744,-7,US,N521UW,649,PDX,PHX,128,1009,5,15
2014,3,6,1815,-5,2310,15,AS,N513AS,859,SEA,HNL,392,2677,18,15
2014,11,2,1518,-7,1736,-14,AS,N524AS,538,SEA,ONT,119,956,15,18
2014,7,29,2151,26,6,37,AS,N562AS,356,SEA,OAK,103,671,21,51
2014,2,8,705,0,1231,10,DL,N964DN,2090,PDX,MSP,150,1426,7,5
2014,6,25,1132,2,1359,6,AS,N579AS,572,PDX,SAN,128,933,11,32
2014,6,11,2254,9,619,-2,DL,N801DZ,503,PDX,ATL,249,2172,22,54
2014,4,6,658,-7,1429,-28,UA,N520UA,250,PDX,IAD,251,2327,6,58
2014,12,25,1941,-4,2222,-8,AS,N464AS,99,SEA,ANC,209,1448,19,41
2014,11,26,655,-5,742,-8,AS,N520AS,415,PDX,SEA,29,129,6,55
2014,11,7,1041,16,1535,-4,AS,N626AS,36,SEA,MSP,160,1399,10,41
2014,5,10,558,-2,838,8,AS,N527AS,81,SEA,ANC,194,1448,5,58
2014,2,6,1420,0,2007,-23,AA,N3ASAA,125,SEA,ORD,198,1721,14,20
2014,12,15,1349,-1,1631,13,AS,N588AS,512,SEA,SNA,144,978,13,49
2014,10,15,1134,-6,1351,-5,AS,N564AS,572,PDX,SAN,124,933,11,34
2014,6,16,1006,25,1216,16,UA,N819UA,698,SEA,SFO,93,679,10,6
2014,10,29,1948,-7,2151,-9,WN,N643SW,204,SEA,OAK,104,671,19,48
2014,6,5,1759,19,2001,16,WN,N779SW,1016,PDX,LAS,106,763,17,59
2014,2,13,752,-3,929,-6,AS,N762AS,61,SEA,JNU,130,909,7,52
2014,8,28,1936,-4,2150,-9,AS,N611AS,524,SEA,BUR,119,937,19,36
2014,5,30,600,-5,1158,-7,AA,N3FVAA,2240,SEA,ORD,207,1721,6,0
2014,6,22,1734,-6,2023,-17,AS,N530AS,867,SEA,OGG,332,2640,17,34
2014,1,24,951,1,1731,-4,AS,N527AS,752,PDX,ATL,266,2172,9,51
2014,4,20,708,-2,1253,-2,AA,N3FRAA,1308,SEA,DFW,193,1660,7,8
2014,1,15,2152,-1,603,3,UA,N478UA,371,SEA,EWR,282,2402,21,52
2014,7,3,1219,-5,1359,-25,UA,N16234,1542,PDX,SFO,84,550,12,19
2014,8,23,1736,21,2339,29,WN,N900WN,502,SEA,MDW,230,1733,17,36
2014,2,6,1054,-1,1326,1,VX,N847VA,784,SEA,LAX,133,954,10,54
2014,12,12,951,161,1226,172,AS,N592AS,530,SEA,ONT,136,956,9,51
2014,1,10,1835,30,2116,35,OO,N613SK,4744,SEA,LAX,121,954,18,35
2014,8,7,2155,-3,550,-16,DL,N6708D,1542,SEA,JFK,270,2422,21,55
2014,7,9,745,-5,1322,-13,AA,N434AA,1220,PDX,DFW,195,1616,7,45
2014,4,1,1007,-8,1544,-20,AS,N317AS,654,PDX,DFW,189,1616,10,7
2014,9,3,556,-9,1133,-27,AA,N3HNAA,2218,SEA,ORD,192,1721,5,56
2014,11,18,1413,-2,1554,-1,WN,N959WN,781,PDX,OAK,86,543,14,13
2014,9,1,1242,-3,1845,-10,WN,N254WN,4604,SEA,HOU,224,1894,12,42
2014,12,10,721,1,1154,21,AS,N435AS,855,PDX,KOA,379,2607,7,21
2014,9,30,2045,0,2345,11,AS,N462AS,141,SEA,ANC,222,1448,20,45
2014,3,24,757,-3,1529,-8,DL,N612DL,1962,SEA,ATL,240,2182,7,57
2014,8,22,1102,-3,1920,1,B6,N585JB,296,PDX,BOS,301,2537,11,2
2014,8,15,744,4,1027,2,AS,N607AS,634,SEA,PHX,139,1107,7,44
2014,4,29,1020,-5,1123,8,OO,N233SW,5325,SEA,PDX,33,129,10,20
2014,6,3,650,0,1207,-2,AS,N461AS,36,SEA,MSP,170,1399,6,50
2014,5,12,601,1,830,0,AS,N442AS,81,SEA,ANC,190,1448,6,1
2014,7,29,1034,-6,1403,-13,UA,N77530,1638,SEA,DEN,128,1024,10,34
2014,6,20,1804,-1,2344,-7,AS,N516AS,26,SEA,ORD,202,1721,18,4
2014,12,11,836,1,1244,-21,AS,N583AS,879,SEA,LIH,342,2701,8,36
